room_id,category,kind,name,title,type,price_unit_amount,price_unit_currency,price_unit_qualifier,price_total_amount,price_total_currency,airbnb_fee_amount,airbnb_fee_currency,cleaning_fee_amount,cleaning_fee_currency,rating_value,rating_count,latitude,longitude,badges,image_urls
7512167,private_room,ROOMS,"LA WAVE SURF HOUSE "" Playa de somo""",Bed and breakfast in Somo,REGULAR,3220.0,$,month,0,,,,,,4.5,8,43.45194,-3.72906,,"https://a0.muscache.com/im/pictures/95245739/aea46894_original.jpg?im_w=720,https://a0.muscache.com/im/pictures/95245791/2b2ab21f_original.jpg?im_w=720,https://a0.muscache.com/im/pictures/95245840/d3176eb7_original.jpg?im_w=720,https://a0.muscache.com/im/pictures/95245781/f2ca0874_original.jpg?im_w=720,https://a0.muscache.com/im/pictures/95245947/97ce3220_original.jpg?im_w=720,https://a0.muscache.com/im/pictures/95246529/7e0ddc50_original.jpg?im_w=720"
32464006,entire_home,ROOMS,"A unique, spacious villa 500 meters from the beach",Home in Somo,REGULAR,10736.0,$,month,0,,,,,,0,0,43.4527006,-3.736724,,"https://a0.muscache.com/im/pictures/miso/Hosting-32464006/original/1cbd111e-5fac-4af3-9e71-aba6e7505e8f.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-32464006/original/03adb3f9-87cf-42df-8488-cd0d251bd0de.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-32464006/original/1ec97403-02a2-410a-a465-c6503110c657.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-32464006/original/ca7a2367-5431-4cdb-a3a3-383eebedca89.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-32464006/original/0b31194c-805d-4cd0-b672-9c5d2561f464.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-32464006/original/7f1fc1d4-9007-45d4-b571-a2a467954538.jpeg?im_w=720"
6440945,entire_home,ROOMS,LA WAVE SURF HOUSE - APARTMENT,Apartment in Somo,REGULAR,7242.0,$,month,0,,,,,,0,0,43.45217,-3.72758,,"https://a0.muscache.com/im/pictures/miso/Hosting-6440945/original/9dae0228-aa4f-4739-ba73-3b68aea18098.jpeg?im_w=720,https://a0.muscache.com/im/pictures/94670362/0ef6f047_original.jpg?im_w=720,https://a0.muscache.com/im/pictures/94670203/f47deca5_original.jpg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-6440945/original/e663721a-4c14-4b88-a86b-c20076a00a73.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-6440945/original/91b6da09-b607-4120-8a99-12a6dad66ccf.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-6440945/original/325f7e70-d882-4a50-b9fb-8f40431cea15.jpeg?im_w=720"
1440651855612965919,entire_home,ROOMS,Apartment 1,Apartment in Somo,REGULAR,238406.0,$,month,0,,,,,,0,0,43.45529,-3.72681,,"https://a0.muscache.com/im/pictures/miso/Hosting-1440651855612965919/original/dc406047-e12b-4ed0-89f4-49c3b2c14df7.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-1440651855612965919/original/325b6edc-dccd-48a2-896c-bf0b4f59b9f1.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-1440651855612965919/original/75c3d3d7-c4f3-4721-a58d-b51551ccffa5.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-1440651855612965919/original/a3e55cdb-a4be-42d8-94b1-85b1e78dab2c.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-1440651855612965919/original/02cf6c85-f5fc-4e69-937a-8224789e9a2a.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-1440651855612965919/original/577a1866-c031-4e20-8152-a7ff93cf30f2.jpeg?im_w=720"
1441373864057498975,entire_home,ROOMS,Apartment 5,Apartment in Somo,REGULAR,238406.0,$,month,0,,,,,,0,0,43.45590559404176,-3.726625787703497,,"https://a0.muscache.com/im/pictures/miso/Hosting-1441373864057498975/original/5ad2f747-1b08-4d84-bc25-2cfcba52b7aa.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-1441373864057498975/original/8c7287af-baeb-4cde-bbf0-7904b72ca1cd.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-1441373864057498975/original/8ed6928f-7d77-489e-bf89-8ba10976f77d.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-1441373864057498975/original/996298e7-41a9-4180-b1f4-4d0806030957.jpeg?im_w=720,https://a0.muscache.com/im/pictures/miso/Hosting-1441373864057498975/original/6292b732-bdbf-425b-9cf1-b673a6319db0.jpeg?im_w=720"
